"date","ppt","tmin","tmean","tmax","lat","lon","site_name"
"2023-12-25",0,6.5,10.5,14.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2023-12-26",0,5.1,10.4,15.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2023-12-27",0,4.2,9.9,15.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2023-12-28",0,4.5,10.9,17.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2023-12-29",0,6.4,12.9,19.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2023-12-30",0,7.7,14.3,21,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2023-12-31",0,7.4,14.6,21.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-01",0,6.2,10.9,15.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-02",0,6.1,11.2,16.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-03",0,4.9,10.9,16.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-04",0.49,5,10.3,15.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-05",0,4.3,8.4,12.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-06",0,2.7,7.6,12.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-07",0,2.2,8.1,13.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-08",5.15,-0.3,4.4,9.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-09",0,-1,4.6,10.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-10",0,-0.4,5.5,11.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-11",0,-0.3,6.3,12.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-12",0.83,0.8,6.6,12.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-13",0,-0.1,5.9,11.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-14",0,2.1,8.7,15.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-15",0,3.7,10.4,17.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-16",0,4.3,10.9,17.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-17",0,5.4,12.3,19.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-18",0,5.8,12.1,18.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-19",0,8.4,15.4,22.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-20",0,10.4,16.6,22.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-21",0,10,15,20,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-22",2.03,8.9,10.9,13,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-23",8.6,9.7,12.7,15.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-24",15.6,9.9,11.5,13,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-25",0,9.3,12.3,15.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-26",0,7,11.6,16.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-27",0,6.3,12.6,18.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-28",0,8,15.2,22.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-29",0,12.5,17.9,23.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-30",0,11.9,18.7,25.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-01-31",0,11.2,18.4,25.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-01",0,11.8,18.1,24.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-02",18.22,9.7,16.5,23.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-03",0.91,6.8,10.8,14.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-04",0,5.7,10.5,15.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-05",0,7.6,13.1,18.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-06",0,10.2,15.9,21.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-07",13.44,8.6,13.6,18.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-08",1.52,8,10.5,13,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-09",9.06,3.3,7.4,11.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-10",2.72,3,8,12.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-11",0.89,3,7.8,12.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-12",0,2.2,8.3,14.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-13",0,3.6,10.6,17.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-14",0,5.3,12.5,19.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-15",0,5.7,12.5,19.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-16",0,7.3,14,20.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-17",0,8.1,14.4,20.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-18",0,8.9,15.4,21.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-19",0,9.7,16.1,22.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-20",0,11.6,17.3,23.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-21",0,11.3,18.1,24.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-22",0.54,10.5,15.5,20.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-23",0,10.2,16.1,22,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-24",0,11.3,18.1,24.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-25",0,12.3,18.2,24.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-26",0,13.5,19.9,26.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-27",0,13.9,17.9,21.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-28",0,11,16.3,21.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-02-29",0,10,16.9,23.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-01",0,8.7,15.5,22.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-02",0,9.1,16.5,23.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-03",0,9.4,16.3,23.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-04",0,9,14.6,20.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-05",0,8.2,14.4,20.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-06",0,9.2,15.7,22.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-07",0,10.3,16,21.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-08",5.15,9.5,12.9,16.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-09",1.1,8.6,14.2,19.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-10",0,8.5,15.5,22.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-11",0,11,17.8,24.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-12",0,10.7,18.1,25.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-13",0,9.6,16.4,23.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-14",0,8.7,15.5,22.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-15",1.25,8.6,14.7,20.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-16",7.11,6.5,10.6,14.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-17",4.59,6.2,12.2,18.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-18",1.11,8.2,13.7,19.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-19",0.49,8.1,15.5,22.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-20",0,9.9,16.7,23.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-21",0.99,9.8,17.1,24.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-22",0,10.4,18.2,26,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-23",0,12.2,19.9,27.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-24",9.33,10.3,17.9,25.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-25",1.48,7.3,11.5,15.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-26",0.83,6.9,13.1,19.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-27",0.67,8,13.8,19.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-28",0,7.9,15.3,22.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-29",0,10.7,17.8,25,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-30",0,10.8,18.8,26.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-03-31",4.65,12.2,19.6,27,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-01",23.44,7.5,10.8,14.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-02",1.16,7.2,11.8,16.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-03",0,7.9,15.3,22.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-04",0,10.9,18.6,26.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-05",0,12.4,20.5,28.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-06",0,7.4,13,18.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-07",0,5.9,11.8,17.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-08",0,7.2,14.9,22.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-09",0,9.6,15.9,22.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-10",0,9.5,18.3,27.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-11",0,11.4,20.1,28.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-12",0,14.8,23.6,32.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-13",0,14.7,23.1,31.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-14",0,12.9,20.8,28.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-15",0,11.4,19,26.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-16",0,10.2,16.6,22.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-17",0,11.7,20.5,29.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-18",0,14.4,22.8,31.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-19",0,15.8,23.5,31.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-20",0,15.6,23.9,32.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-21",0,16.7,24.8,32.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-22",0,17.8,26.2,34.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-23",0,17.7,26.5,35.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-24",0,16.2,24.7,33.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-25",0,15.4,23.1,30.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-26",0,14.8,20.5,26.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-27",3.2,13.3,19,24.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-28",0,12.6,18.6,24.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-29",0,13,21,29,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-04-30",0,15.3,23.3,31.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-01",0,16,24.2,32.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-02",0,16.3,23.6,30.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-03",0,16.4,24,31.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-04",0,16.9,24.3,31.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-05",0,16.9,24.3,31.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-06",0,12.5,19.5,26.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-07",0,12,19.8,27.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-08",0,12.6,21.3,30,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-09",0,13,21.3,29.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-10",0,12.8,20.6,28.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-11",0,14.8,22.7,30.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-12",0,15.4,23.2,30.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-13",0,16.8,24.7,32.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-14",0,18.3,26.8,35.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-15",0,20,27.4,34.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-16",0,19.3,26.5,33.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-17",0,20.1,26.8,33.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-18",0,19.5,27.6,35.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-19",0,20.5,28.3,36.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-20",0,18.8,26.5,34.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-21",0,16,22.3,28.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-22",0,15.4,23.9,32.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-23",0,16.4,24.6,32.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-24",0,17.3,25.2,33.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-25",0,18.6,26.3,34.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-26",0,17.8,24,30.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-27",0,17.3,25.5,33.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-28",0,19.8,28.2,36.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-29",0,20.4,29.1,37.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-30",0,21.5,28.9,36.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-05-31",0,20.1,28.8,37.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-01",0,20.5,29.4,38.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-02",0,21,29.5,37.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-03",0,21.3,29,36.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-04",0,21.8,29.2,36.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-05",0,22.1,29.6,37.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-06",0,23.3,31.7,40.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-07",0,25.7,33.9,42.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-08",0,25.8,33.5,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-09",0,25.1,32.1,39.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-10",0,22.7,30.5,38.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-11",0,22.1,30.5,38.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-12",0,23.2,32.6,41.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-13",0,24,32.8,41.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-14",0,24.6,31.9,39.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-15",0,23.9,31.6,39.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-16",0,24.3,33.1,41.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-17",0,24.3,32.7,41.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-18",0,23.4,30.9,38.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-19",0,23.2,30.4,37.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-20",0,23.9,30.9,38,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-21",0,24.9,33.8,42.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-22",0,30.5,37,43.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-23",0,29.6,34.3,39.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-24",0.31,29.5,34.6,39.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-25",1.94,28.2,34.7,41.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-26",0,26.8,33,39.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-27",0,27,33.9,40.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-28",0,30.2,35.7,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-29",0,28.6,34.9,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-06-30",0,28.4,34.7,41,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-01",3.76,26,33.6,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-02",0,27,33.7,40.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-03",0,29.4,36.2,43,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-04",0,30.6,36.7,42.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-05",0,29.6,36.2,42.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-06",0,29.4,37.6,45.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-07",0,29.1,36.2,43.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-08",0,29.2,36,42.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-09",0,28.6,37.1,45.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-10",0,29.6,37,44.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-11",0,29.8,36.7,43.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-12",0,29.3,36.7,44.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-13",0.71,28.8,36.3,43.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-14",0,29.5,36.3,43,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-15",6.9,25.5,33,40.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-16",0,27.3,33.9,40.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-17",0,28.7,35.1,41.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-18",0,29.3,35.6,42,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-19",0,29.8,36.2,42.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-20",0,29.7,36.4,43.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-21",0,30.3,36.8,43.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-22",1.38,25.8,33.8,41.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-23",0,25.8,33.9,42.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-24",0,30.9,37.2,43.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-25",0,30.6,37.2,43.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-26",0.66,25.5,34.1,42.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-27",0,26,33.8,41.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-28",0,28.6,35,41.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-29",0,28.2,34.7,41.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-30",0,28.6,34.8,41.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-07-31",0,27.9,34.4,40.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-01",0,27.4,34.7,42,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-02",0,28.3,33.8,39.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-03",0,29.7,36.2,42.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-04",0,30.1,37.4,44.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-05",1.89,29.7,37.4,45.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-06",0,30.5,36.7,42.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-07",0.29,26.2,34.2,42.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-08",0,26,32,38,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-09",3.12,26.7,33.7,40.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-10",0,27.2,33.9,40.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-11",0,27.9,35.2,42.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-12",0,27.3,33.4,39.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-13",0,27.5,33.8,40,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-14",2.58,28.3,33.9,39.6,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-15",0,27.7,34.4,41.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-16",0,27.1,34.6,42.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-17",0,28.2,35.5,42.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-18",12.07,23.6,33,42.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-19",0,23.2,30.2,37.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-20",0,27.3,34.6,41.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-21",2.41,27.6,35.2,42.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-22",0,27.6,32.7,37.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-23",2.29,25.7,32.8,39.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-24",0,27.1,33.4,39.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-25",0,26.9,32.7,38.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-26",0,25.2,32.4,39.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-27",0,24.5,32.6,40.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-28",0,26.2,32.9,39.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-29",0,27.3,32.7,38.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-30",0,26.4,33.8,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-08-31",0,25.7,33.5,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-01",0,27.6,34.1,40.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-02",2.89,25.6,33,40.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-03",0,27.2,33.3,39.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-04",0,26.6,33.1,39.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-05",0,26.5,34.2,41.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-06",0,27.1,35.7,44.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-07",0,30.8,35.9,41.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-08",0,29.6,35,40.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-09",0,26.9,33.5,40.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-10",0,25,32.7,40.5,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-11",0,24.6,32.9,41.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-12",0,24.5,32.1,39.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-13",0,22.8,31,39.2,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-14",0,22.5,30.2,38,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-15",0,24.3,30.7,37.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-16",0,24.3,30.8,37.3,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-17",0,21.3,28,34.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-18",0,19,25.5,31.9,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-19",0,18.5,25.6,32.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-20",0,19,26.4,33.7,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-21",0,20.3,26.6,32.8,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-22",0,18.9,24.7,30.4,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
"2024-09-23",0,19.8,27.5,35.1,33.6493,-111.8585,"Gateway, Bajada Nature Trail"
